-1.19897469330332	1.03846653552904
-1.35825903463042	1.12055715433136
-1.55446633648134	1.10741230559089
-1.72223098373179	1.43939392651417
-1.63378556091427	1.21791827998911
-1.35498383093977	1.05959133997887
-1.09970743615198	1.36276978853056
-1.27347297914799	1.46915948527118
-1.21996734361860	0.864101039478830
-1.35163893870296	1.51921280050106
-1.18008456780549	1.01973325808996
-1.06794650416892	0.815122186788436
-1.41663287502787	1.26673696405608
-1.53340413649428	1.50288543672120
-1.12844345794103	1.52366954244235
-1.39405113260787	1.16209163218669
-1.74513437472922	1.40420678306278
-1.19489820930514	1.22226672853995
-1.11626474028045	1.20707743141344
-1.09275625589404	1.50725056857503
-1.16710259291291	1.30337629551875
-1.26773377084493	1.46503857236353
-1.22240946116760	1.35952951947794
-0.817234476289871	1.10581860435863
-1.23965499148468	1.37318700628868
-1.32860672940348	1.21549659681448
-0.938775751120912	0.976056520736363
-0.991243109410340	1.29571352787077
-0.868060246295246	1.24834188684602
-1.03412574088659	1.13278615255148
-1.12509337586078	1.27643687522148
-0.939144120838314	1.06049792738256
-1.28707302368036	1.67543118728016
-1.31498976579230	0.893273743729656
-1.43013892588425	0.905566152171481
-0.862218881134891	1.48506795714704
-0.724854003602448	1.07839516602213
-1.02253593337655	1.10699549198447
-1.38183705576304	1.10732825255130
-1.51903170737277	1.45060470357323
-1.45164224726031	1.27653046468224
-1.23718687192464	1.36113870645612
-1.53762764756669	0.834087051702318
-1.59680927111457	0.851536538900222
-1.58710169299444	1.29890595238676
-1.14942064363979	0.829515939454735
-1.70615461765689	1.67492750419389
-1.14000235596565	1.32162341062915
-1.15536632147208	1.54214918989133
-1.48611736091969	0.853698656971013
1.36899341011908	0.931009863778209
1.35961809183111	1.31189668211410
1.50605790966173	1.32907618677151
1.17218099448672	0.855018755669488
0.944074677860260	0.992573007105903
1.08946375167745	1.57676361929964
1.13232702840346	1.12831176303149
1.17761635577924	0.996989507154273
1.20233721513303	1.16942367099877
1.30680435004999	1.52914018480466
1.72016266113227	1.34588474185515
1.06297554958748	0.746794222955660
1.10070156045539	1.12674559698053
1.64212000661237	0.894201229409269
1.80164797460716	1.11334194733298
1.08612499297660	0.825144167766971
0.822011222157734	1.39953654869628
1.36086833537483	1.47989102030538
1.09252612267211	1.43902277307886
1.23271804780075	1.47354643780696
1.22766966937004	1.52825564802988
1.32209700802827	1.06783119125013
0.957434302093884	1.13618463497764
1.30302676960454	0.940081620171023
1.15666241961480	0.810356463117594
0.916864871915682	1.04084440462732
1.21826683023160	0.956384240629721
1.01611076308905	1.26194901197108
1.89043496586187	1.16616826751822
1.26122626847829	1.34751465742429
1.22795658809120	1.04121224019788
1.19854424942823	1.32598178471649
1.22367015122215	1.29368782961717
1.52215155610806	0.883330282360578
0.939946635473998	0.811964018576146
1.07830773554951	0.728177014073508
1.47652126276993	1.10353096876883
1.35511423790686	1.26872012652263
1.20682987253633	1.36435451161527
1.55264757482120	1.02758528396903
1.22766209708887	1.15500742361825
1.46223031132365	0.742218333155833
1.24929529900832	1.64855098817660
